Camada_Superior,Camada_Inferior,Vel_proc,Vel_Aplicador,Diametro_Aplicador,Vel_Alimentador,Visc_seg,Temp,Pressao_Aplicador,Pressao_Alimentador,Segmento_Prod_CC,Segmento_Prod_LB
4.38,4.495,80,78.9,212.4,7.6,20.9,29.2,235.0,1050.0,0.0,1.0
4.38,4.495,80,78.9,212.4,7.6,20.9,29.2,235.0,1050.0,0.0,1.0
4.2,4.18,80,78.6,212.4,8.1,20.2,28.8,215.5,907.0,0.0,1.0
4.2,4.18,80,78.6,212.4,8.1,20.2,28.8,215.5,907.0,0.0,1.0
4.15,4.135,80,78.6,212.4,8.1,19.6,28.6,247.5,908.5,0.0,1.0
4.48,4.54,80,81.8,212.4,10.1,20.0,26.6,159.5,740.0,0.0,1.0
4.48,4.54,80,81.8,212.4,10.1,20.0,26.6,159.5,740.0,0.0,1.0
4.14,4.375,80,75.8,212.0,6.5,20.4,28.7,37.0,1509.5,0.0,1.0
4.44,4.33,80,75.8,212.0,6.5,21.5,27.4,35.5,1488.5,0.0,1.0
4.44,4.33,80,75.8,212.0,6.5,21.5,27.4,35.5,1488.5,0.0,1.0
4.44,4.33,80,75.8,212.0,6.5,21.1,27.9,37.5,1491.0,0.0,1.0
4.44,4.33,80,75.8,212.0,6.5,21.1,27.9,37.5,1491.0,0.0,1.0
4.37,4.45,80,75.6,212.0,6.5,21.2,28.1,98.0,1783.5,0.0,1.0
4.37,4.45,80,75.6,212.0,6.5,21.2,28.1,98.0,1783.5,0.0,1.0
4.54,4.445,80,75.6,212.0,6.5,21.5,29.0,93.0,1777.0,0.0,1.0
4.48,4.335,80,75.6,212.0,6.5,21.6,29.4,87.5,1763.5,0.0,1.0
4.28,4.615,80,75.6,212.0,6.5,22.3,28.8,97.5,1747.0,0.0,1.0
4.28,4.615,80,75.6,212.0,6.5,22.3,28.8,97.5,1747.0,0.0,1.0
4.9,4.695,80,78.2,214.5,6.6,23.8,24.9,104.0,1176.0,1.0,0.0
4.9,4.695,80,78.2,214.5,6.6,23.8,24.9,104.0,1176.0,1.0,0.0
4.69,4.3,80,78.2,214.5,6.6,21.7,26.2,71.5,1161.0,1.0,0.0
4.69,4.3,80,78.2,214.5,6.6,21.7,26.2,71.5,1161.0,1.0,0.0
4.54,3.865,80,78.2,214.5,6.6,20.7,27.0,77.0,1160.0,0.0,1.0
4.54,3.865,80,78.2,214.5,6.6,20.7,27.0,77.0,1160.0,0.0,1.0
4.54,3.865,80,78.2,214.5,6.6,21.7,26.1,71.0,1160.0,0.0,1.0
4.54,3.865,80,78.2,214.5,6.6,21.7,26.1,71.0,1160.0,0.0,1.0
4.06,4.68,80,76.3,214.5,6.6,19.7,27.5,150.5,1468.5,1.0,0.0
4.06,4.68,80,76.3,214.5,6.6,19.7,27.5,150.5,1468.5,1.0,0.0
4.08,4.12,70,70.0,214.5,6.6,22.1,25.2,257.5,1678.5,1.0,0.0
4.38,4.63,80,74.6,214.5,6.6,24.2,24.2,214.5,1745.0,1.0,0.0
4.38,4.63,80,74.6,214.5,6.6,24.2,24.2,214.5,1745.0,1.0,0.0
4.49,8.505,75,74.2,214.5,6.6,24.8,24.9,312.0,1625.5,1.0,0.0
4.49,8.505,75,74.2,214.5,6.6,24.8,24.9,312.0,1625.5,1.0,0.0
4.49,8.505,75,74.2,214.5,6.6,24.8,24.9,312.0,1625.5,1.0,0.0
4.44,8.23,80,74.2,214.5,6.6,23.5,26.8,258.0,1596.0,1.0,0.0
4.44,8.23,80,74.2,214.5,6.6,23.5,26.8,258.0,1596.0,1.0,0.0
4.31,4.745,70,68.0,214.5,6.6,23.6,26.0,275.0,1604.0,1.0,0.0
4.44,4.77,82,76.1,214.5,6.6,24.1,25.2,245.5,1593.0,1.0,0.0
4.44,4.77,82,76.1,214.5,6.6,24.1,25.2,245.5,1593.0,1.0,0.0
4.44,4.77,82,76.1,214.5,6.6,24.1,25.2,245.5,1593.0,1.0,0.0
4.44,4.77,82,76.1,214.5,6.6,24.1,25.2,245.5,1593.0,1.0,0.0
4.44,4.77,82,76.1,214.5,6.6,24.1,25.2,245.5,1593.0,1.0,0.0
4.62,4.895,82,76.1,214.5,6.6,24.3,25.1,231.5,1580.5,1.0,0.0
4.62,4.895,82,76.1,214.5,6.6,24.3,25.1,231.5,1580.5,1.0,0.0
4.56,5.15,82,76.1,214.5,6.6,24.0,25.5,225.5,1575.0,1.0,0.0
4.56,5.15,82,76.1,214.5,6.6,24.0,25.5,225.5,1575.0,1.0,0.0
4.6,5.235,80,76.1,214.5,6.6,23.2,27.0,225.5,1578.0,1.0,0.0
4.6,5.235,80,76.1,214.5,6.6,23.2,27.0,225.5,1578.0,1.0,0.0
4.38,4.8,75,76.1,214.5,6.6,21.9,28.2,233.0,1581.5,1.0,0.0
4.38,4.8,75,76.1,214.5,6.6,21.9,28.2,233.0,1581.5,1.0,0.0
4.36,4.955,80,76.1,214.5,6.6,21.7,28.3,352.5,1608.5,1.0,0.0
4.36,4.955,80,76.1,214.5,6.6,21.7,28.3,352.5,1608.5,1.0,0.0
4.54,4.815,80,76.1,214.5,6.6,22.4,27.4,263.0,1381.5,1.0,0.0
4.74,4.975,80,77.2,214.5,7.8,21.5,27.0,190.5,1177.5,1.0,0.0
4.21,4.985,80,77.3,214.5,7.8,20.4,27.1,194.5,1178.0,1.0,0.0
3.92,5.05,80,77.3,214.5,7.4,20.5,27.0,264.0,1522.5,1.0,0.0
4.39,4.97,80,77.2,214.5,7.4,21.4,27.8,249.5,1502.5,1.0,0.0
4.4,5.23,80,77.2,214.5,7.4,21.3,27.4,293.5,1510.5,1.0,0.0
4.51,5.645,80,75.7,215.0,8.7,21.3,26.6,231.5,1396.0,1.0,0.0
4.36,5.35,80,73.7,215.0,7.7,18.9,28.5,196.0,1459.5,1.0,0.0
4.36,5.35,80,73.7,215.0,7.7,18.9,28.7,186.5,1456.5,1.0,0.0
4.62,5.05,70,72.4,215.0,7.7,19.5,28.6,223.0,1470.5,1.0,0.0
4.82,5.34,80,79.9,215.0,7.9,19.2,27.8,178.5,1284.0,1.0,0.0
4.84,5.895,80,81.1,215.0,8.6,20.1,26.0,145.0,1169.0,1.0,0.0
3.86,8.72,75,67.1,215.0,7.7,19.6,28.1,145.0,1593.0,1.0,0.0
3.86,8.72,75,67.1,215.0,7.7,19.6,28.1,145.0,1593.0,1.0,0.0
3.86,8.72,75,67.1,215.0,7.7,19.6,28.1,145.0,1593.0,1.0,0.0
3.86,8.72,75,67.1,215.0,7.7,19.6,28.1,145.0,1593.0,1.0,0.0
4.82,5.685,70,67.1,215.0,7.7,24.8,27.4,88.0,1421.5,1.0,0.0
4.92,5.59,80,81.2,215.0,7.7,21.5,27.6,249.5,1164.5,1.0,0.0
4.8,5.945,80,81.8,215.0,7.7,20.7,26.4,199.0,1024.0,1.0,0.0
4.9,9.04,80,83.2,215.0,8.5,19.5,25.7,122.0,767.0,1.0,0.0
4.9,9.04,80,83.2,215.0,8.5,19.5,25.7,122.0,767.0,1.0,0.0
4.92,5.73,80,86.4,215.0,9.5,17.9,24.0,77.0,587.0,1.0,0.0
3.05,4.42,65,68.4,215.0,7.6,17.3,24.3,81.0,1139.0,0.0,1.0
3.05,4.42,65,68.4,215.0,7.6,17.3,24.3,81.0,1139.0,0.0,1.0
3.05,4.42,65,68.4,215.0,7.6,17.3,24.3,81.0,1139.0,0.0,1.0
3.05,4.42,65,75.5,215.0,9.5,16.5,25.6,111.0,631.0,0.0,1.0
3.05,4.42,65,75.5,215.0,9.5,16.5,25.6,111.0,631.0,0.0,1.0
3.05,4.42,65,75.5,215.0,9.5,16.5,25.6,111.0,631.0,0.0,1.0
4.88,5.085,85,79.8,216.3,6.6,25.7,24.7,338.0,1628.0,0.0,1.0
4.88,5.085,85,79.8,216.3,6.6,25.7,24.7,338.0,1628.0,0.0,1.0
4.92,5.025,85,79.8,216.3,6.6,26.2,25.4,314.5,1611.0,0.0,1.0
4.88,5.16,85,79.2,216.3,6.6,25.4,26.8,148.0,1501.5,0.0,1.0
4.69,5.0,82,79.2,216.3,6.6,24.5,25.8,172.5,1505.5,0.0,1.0
4.56,4.94,70,79.2,216.3,6.6,23.8,26.2,290.0,1522.5,0.0,1.0
4.38,4.635,70,80.9,216.3,6.6,24.2,26.3,303.0,1594.5,0.0,1.0
4.69,4.975,85,76.1,214.0,7.3,24.0,26.1,90.5,1444.5,0.0,1.0
4.74,4.59,85,76.1,214.0,7.3,23.3,26.9,77.0,1427.5,0.0,1.0
4.74,4.59,85,76.1,214.0,7.3,23.7,26.9,83.5,1430.0,0.0,1.0
4.64,4.56,85,76.1,214.0,7.3,23.4,26.8,73.5,1417.0,0.0,1.0
4.58,4.61,85,76.1,214.0,7.3,23.8,26.0,215.0,1474.0,0.0,1.0
4.61,5.035,85,76.1,214.0,7.3,24.9,26.1,232.0,1467.0,0.0,1.0
4.64,4.605,85,76.1,214.0,7.3,23.7,27.1,211.5,1450.5,0.0,1.0
4.36,4.865,85,76.1,214.0,7.3,23.7,26.5,215.5,1450.5,0.0,1.0
4.36,4.865,85,76.1,214.0,7.3,23.8,26.8,221.0,1450.5,0.0,1.0
4.48,4.865,85,76.1,214.0,7.3,22.5,27.6,205.5,1367.5,0.0,1.0
4.53,4.845,80,83.4,214.0,7.9,21.1,27.6,187.0,1035.5,0.0,1.0
4.53,4.845,80,83.4,214.0,7.9,21.1,27.6,187.0,1035.5,0.0,1.0
4.23,4.64,80,82.7,214.0,7.9,22.1,26.4,175.0,1046.0,0.0,1.0
4.23,4.64,80,82.7,214.0,7.9,22.1,26.4,175.0,1046.0,0.0,1.0
3.9,4.895,80,79.0,214.0,7.0,22.7,26.9,351.0,1344.0,0.0,1.0
3.9,4.895,80,79.0,214.0,7.0,22.7,26.9,351.0,1344.0,0.0,1.0
4.81,4.95,85,71.6,217.5,6.7,23.3,27.6,196.0,1484.5,0.0,1.0
4.66,5.0,85,71.6,217.5,6.7,23.2,28.3,187.0,1493.0,0.0,1.0
4.58,4.93,85,71.6,217.5,6.7,22.5,28.3,173.5,1494.5,0.0,1.0
4.3,4.385,85,71.6,217.5,6.7,22.1,29.3,300.0,1545.5,0.0,1.0
4.39,4.65,85,71.6,217.5,6.7,23.1,29.0,281.0,1547.0,0.0,1.0
4.27,4.46,80,66.7,217.5,7.2,21.8,28.4,168.0,1416.0,0.0,1.0
4.06,4.405,75,63.2,217.5,6.9,21.2,28.1,286.5,1859.5,0.0,1.0
4.16,4.47,75,68.4,217.5,8.7,23.1,26.7,214.5,1734.0,0.0,1.0
4.16,4.47,75,68.4,217.5,8.7,23.1,26.7,214.5,1734.0,0.0,1.0
4.16,4.47,75,68.4,217.5,8.7,23.1,26.7,214.5,1734.0,0.0,1.0
4.36,5.065,75,73.9,216.5,7.2,22.7,27.8,306.5,1462.5,0.0,1.0
4.24,5.04,75,73.9,216.5,7.2,22.2,29.1,296.5,1621.0,0.0,1.0
4.24,5.04,75,73.9,216.5,7.2,22.2,29.1,296.5,1621.0,0.0,1.0
4.7,4.68,80,78.3,218.8,8.2,20.1,29.1,96.5,1452.5,0.0,1.0
4.6,4.515,80,78.3,218.8,8.3,18.9,30.8,90.5,1442.5,0.0,1.0
4.26,4.285,80,78.3,218.8,8.3,18.2,30.6,90.5,1436.5,0.0,1.0
4.26,4.285,80,78.3,218.8,8.3,18.2,30.6,90.5,1436.5,0.0,1.0
4.22,4.54,80,77.3,218.8,7.6,19.4,29.1,111.5,1560.5,0.0,1.0
4.56,4.985,80,78.0,218.8,7.6,21.3,27.8,124.0,1483.5,0.0,1.0
4.47,4.95,80,78.0,218.8,7.6,20.8,28.5,115.0,1507.5,0.0,1.0
4.47,4.95,80,78.0,218.8,7.6,20.8,28.5,115.0,1507.5,0.0,1.0
4.3,4.83,80,78.3,218.8,8.3,20.3,28.6,153.0,1606.0,0.0,1.0
4.23,4.92,80,76.8,218.8,7.8,21.0,27.0,144.0,1595.0,0.0,1.0
4.68,5.15,80,79.6,218.8,8.5,22.2,25.9,211.5,1551.0,0.0,1.0
4.8,4.72,80,80.2,218.0,8.4,20.5,27.3,166.0,1333.5,0.0,1.0
4.8,4.72,80,80.2,218.0,8.4,20.5,27.3,166.0,1333.5,0.0,1.0
4.8,4.72,80,66.7,217.5,7.3,22.0,28.0,170.0,1408.0,0.0,1.0
4.8,4.72,80,66.7,217.5,7.3,22.0,28.0,170.0,1408.0,0.0,1.0
4.7,4.665,80,80.2,218.0,8.5,20.4,27.6,156.0,1322.0,0.0,1.0
4.19,4.54,80,78.3,218.0,8.4,19.2,27.8,188.0,1453.0,0.0,1.0
4.16,4.49,80,77.2,218.0,8.5,18.4,28.1,167.0,1432.5,0.0,1.0
4.16,4.22,80,76.2,218.0,8.5,17.4,27.3,238.0,1545.0,0.0,1.0
4.28,4.385,80,76.2,218.0,8.4,17.6,27.6,229.0,1539.0,0.0,1.0
4.28,4.385,80,76.2,218.0,8.4,17.6,27.6,229.0,1539.0,0.0,1.0
4.24,4.6,80,76.2,218.0,8.4,19.9,25.8,365.0,1563.0,0.0,1.0
4.24,4.6,80,76.2,218.0,8.4,19.9,25.8,365.0,1563.0,0.0,1.0
4.05,4.77,70,80.1,218.0,7.5,18.0,26.2,210.5,999.5,0.0,1.0
4.46,4.995,75,83.3,218.0,7.5,19.2,24.1,298.0,1019.0,0.0,1.0
4.19,4.26,70,78.7,218.0,7.5,16.5,27.8,198.5,997.5,0.0,1.0
3.96,4.095,70,73.6,218.0,7.5,16.6,27.4,318.0,1074.5,0.0,1.0
3.9,4.075,70,73.6,218.0,7.5,16.7,27.0,351.5,1186.5,0.0,1.0
3.9,4.075,70,73.6,218.0,7.5,16.7,27.0,351.5,1186.5,0.0,1.0
4.27,4.57,60,76.1,218.0,8.0,16.7,29.1,152.5,1100.0,1.0,0.0
4.27,4.57,60,76.1,218.0,8.0,16.7,29.1,152.5,1100.0,1.0,0.0
4.18,4.765,45,66.2,218.0,7.0,16.1,29.5,164.0,1107.0,0.0,1.0
4.18,4.765,45,66.2,218.0,7.0,16.1,29.5,164.0,1107.0,0.0,1.0
3.51,3.615,55,63.4,218.0,5.8,16.1,28.4,220.0,1240.0,1.0,0.0
3.51,3.615,55,63.4,218.0,5.8,16.1,28.4,220.0,1240.0,1.0,0.0
4.36,4.285,80,83.1,218.0,6.9,17.9,27.4,221.0,1204.0,0.0,1.0
4.36,4.285,80,83.1,218.0,6.9,17.9,27.4,221.0,1204.0,0.0,1.0
4.02,4.025,80,82.6,218.0,6.9,17.3,27.6,320.0,1443.5,1.0,0.0
4.02,4.025,80,82.6,218.0,6.9,17.3,27.6,320.0,1443.5,1.0,0.0
4.13,4.175,80,82.6,218.0,6.9,18.5,27.0,319.5,1425.0,1.0,0.0
4.13,4.175,80,82.6,218.0,6.9,18.5,27.0,319.5,1425.0,1.0,0.0
4.0,4.195,80,78.0,218.0,6.9,18.2,28.6,352.0,1616.0,0.0,1.0
4.0,4.195,80,78.0,218.0,6.9,18.2,28.6,352.0,1616.0,0.0,1.0
4.08,4.335,80,75.7,218.0,6.9,20.8,26.9,388.5,1737.5,1.0,0.0
4.08,4.335,80,75.7,218.0,6.9,20.8,26.9,388.5,1737.5,1.0,0.0
4.98,5.265,78,78.8,218.0,8.0,24.7,25.2,251.5,1381.0,1.0,0.0
4.98,5.265,78,78.8,218.0,8.0,24.7,25.2,251.5,1381.0,1.0,0.0
4.88,9.6,78,78.8,218.0,8.0,21.7,26.9,243.5,1131.0,1.0,0.0
4.88,9.6,78,78.8,218.0,8.0,21.7,26.9,243.5,1131.0,1.0,0.0
4.39,9.815,70,73.6,218.0,8.0,20.5,27.0,281.5,1144.5,1.0,0.0
4.39,9.815,70,73.6,218.0,8.0,20.5,27.0,281.5,1144.5,1.0,0.0
4.27,5.345,70,73.7,218.0,8.0,21.4,25.8,274.5,1149.0,1.0,0.0
4.27,5.345,70,73.7,218.0,8.0,21.4,25.8,274.5,1149.0,1.0,0.0
4.46,9.075,70,73.7,218.0,8.0,21.3,25.4,237.5,1190.5,1.0,0.0
4.46,9.075,70,73.7,218.0,8.0,21.3,25.4,237.5,1190.5,1.0,0.0
4.52,9.935,80,76.5,218.0,8.0,21.0,25.2,185.0,1179.5,1.0,0.0
4.52,9.935,80,76.5,218.0,8.0,21.0,25.2,185.0,1179.5,1.0,0.0
4.98,5.45,80,76.5,218.0,8.0,21.3,25.5,150.0,1162.5,1.0,0.0
4.98,5.45,80,76.5,218.0,8.0,21.3,25.5,150.0,1162.5,1.0,0.0
4.3,5.27,80,76.5,218.0,8.0,20.8,26.9,231.0,1208.5,1.0,0.0
4.3,5.27,80,76.5,218.0,8.0,21.1,26.4,218.0,1193.0,1.0,0.0
4.7,5.195,55,72.3,218.0,8.0,20.5,27.8,223.0,1115.0,1.0,0.0
4.89,5.0,80,87.3,218.0,8.5,22.0,24.6,173.5,1035.5,1.0,0.0
4.8,5.13,80,88.2,218.0,9.2,21.0,24.4,124.5,924.5,1.0,0.0
4.8,5.13,80,88.2,218.0,9.2,21.0,24.4,124.5,924.5,1.0,0.0
4.06,5.435,80,88.2,218.0,9.2,19.0,25.5,163.5,1110.0,1.0,0.0
4.36,4.97,80,88.2,218.0,9.2,18.3,26.8,147.0,1095.5,1.0,0.0
4.34,4.55,80,88.2,218.0,9.2,18.0,26.5,129.0,1061.5,1.0,0.0
4.03,4.635,80,86.3,218.0,8.3,18.5,25.8,138.0,1182.5,1.0,0.0
3.62,4.39,80,80.6,218.0,7.3,19.6,24.2,190.0,1449.5,1.0,0.0
3.86,4.425,80,77.7,218.0,7.3,22.2,21.8,160.0,1500.5,1.0,0.0
3.86,4.425,80,77.7,218.0,7.3,22.2,21.8,160.0,1500.5,1.0,0.0
4.26,4.705,80,76.2,220.0,7.3,19.5,26.2,63.0,1237.5,0.0,1.0
4.38,4.67,80,76.2,220.0,7.3,18.6,28.1,57.0,1222.5,0.0,1.0
4.29,4.445,80,76.2,220.0,7.3,18.8,27.5,52.0,1210.5,0.0,1.0
4.29,4.445,80,76.2,220.0,7.3,18.8,27.5,52.0,1210.5,0.0,1.0
4.35,4.32,80,76.2,220.0,7.3,19.8,25.5,53.0,1205.5,0.0,1.0
4.35,4.32,80,76.2,220.0,7.3,19.8,25.5,53.0,1205.5,0.0,1.0
4.08,4.36,80,73.7,220.0,6.6,20.4,25.2,66.0,1257.0,0.0,1.0
4.08,4.36,80,73.7,220.0,6.6,20.4,25.2,66.0,1257.0,0.0,1.0
4.16,4.69,80,71.1,220.0,6.6,21.6,24.4,74.0,1332.5,0.0,1.0
4.19,4.565,80,71.1,220.0,6.6,21.5,25.8,67.0,1324.5,0.0,1.0
4.19,4.565,80,71.1,220.0,6.6,21.5,25.8,67.0,1324.5,0.0,1.0
4.12,4.97,80,71.1,220.0,6.6,22.2,27.4,100.0,1502.0,0.0,1.0
4.2,4.635,80,71.1,220.0,6.6,22.1,26.8,75.0,1486.5,0.0,1.0
4.2,4.635,80,71.1,220.0,6.6,22.1,26.8,75.0,1486.5,0.0,1.0
4.46,4.47,80,80.9,220.0,6.0,21.9,19.2,119.5,1161.5,0.0,1.0
4.22,4.62,80,77.5,220.0,6.1,21.2,27.2,80.0,1532.0,0.0,1.0
4.22,4.62,80,77.5,220.0,6.0,21.0,28.1,179.0,1572.0,0.0,1.0
4.28,4.635,80,77.5,220.0,6.1,22.3,26.1,248.5,1583.5,0.0,1.0
4.55,5.0,80,77.5,220.0,6.1,22.3,26.4,238.0,1576.5,0.0,1.0
4.22,4.63,80,77.5,220.0,6.0,24.5,26.8,334.5,1581.5,0.0,1.0
4.24,4.635,80,77.5,220.0,6.0,23.9,26.9,319.0,1567.0,0.0,1.0
4.36,4.855,80,79.9,219.0,7.1,24.1,26.4,263.0,1791.5,0.0,1.0
4.46,4.8,80,79.9,219.0,7.1,24.5,25.1,242.0,1767.0,0.0,1.0
4.39,4.845,85,79.9,219.0,7.1,25.2,24.4,211.0,1733.0,0.0,1.0
4.5,5.105,85,79.9,219.0,7.1,25.8,24.7,193.0,1711.5,0.0,1.0
4.29,5.125,85,79.9,219.0,7.1,25.4,25.9,383.5,1770.0,0.0,1.0
4.26,4.955,85,79.9,219.0,7.1,25.1,25.6,366.0,1749.5,0.0,1.0
4.52,5.745,85,79.7,218.0,7.6,27.3,24.4,307.0,1651.5,0.0,1.0
4.68,4.98,85,80.3,218.0,7.6,23.1,27.4,218.0,1277.0,0.0,1.0
4.42,4.925,85,80.3,218.0,7.6,23.5,26.0,202.5,1255.0,0.0,1.0
4.34,4.995,80,78.6,218.0,7.6,23.7,25.6,190.0,1238.5,0.0,1.0
4.66,5.58,80,79.8,218.0,8.4,24.2,25.1,169.5,1182.5,0.0,1.0
4.15,4.38,80,78.7,218.0,8.3,22.6,25.9,179.5,1288.5,0.0,1.0
4.27,4.98,80,78.7,218.0,8.4,23.5,25.7,185.0,1262.5,0.0,1.0
4.27,4.98,80,78.7,218.0,8.4,23.5,25.7,185.0,1262.5,0.0,1.0
4.08,4.91,80,77.2,218.0,8.3,23.5,26.1,174.0,1324.0,0.0,1.0
4.08,4.91,80,77.2,218.0,8.3,23.5,26.1,174.0,1324.0,0.0,1.0
4.68,4.475,85,86.5,210.0,9.4,22.7,27.4,155.5,1647.0,0.0,1.0
4.68,4.58,85,86.5,210.0,9.4,22.0,28.3,150.0,1630.5,0.0,1.0
4.61,4.385,85,86.5,210.0,9.4,20.5,29.5,143.0,1629.0,0.0,1.0
4.32,4.27,85,86.5,210.0,9.4,19.8,29.6,249.5,1671.5,0.0,1.0
4.46,4.58,85,86.5,210.0,9.4,20.9,27.7,238.0,1632.5,0.0,1.0
4.46,4.58,85,86.5,210.0,9.4,20.9,27.7,238.0,1632.5,0.0,1.0
4.7,4.8,80,84.7,210.0,9.0,21.1,28.3,267.5,1366.5,0.0,1.0
4.62,4.78,80,84.7,210.0,9.0,20.8,28.1,224.0,1333.0,0.0,1.0
4.62,4.78,80,84.7,210.0,9.0,20.8,28.1,224.0,1333.0,0.0,1.0
4.61,4.675,80,84.7,210.0,9.0,20.6,28.8,210.0,1311.0,0.0,1.0
4.23,4.245,80,77.5,210.0,6.9,21.2,28.1,302.5,1659.5,0.0,1.0
4.23,4.245,80,77.5,210.0,6.9,21.2,28.1,302.5,1659.5,0.0,1.0
3.94,3.78,80,77.5,210.0,6.9,21.8,27.4,327.0,1656.5,0.0,1.0
3.94,3.78,80,77.5,210.0,6.9,21.8,27.4,327.0,1656.5,0.0,1.0
4.14,4.07,80,75.7,210.0,6.0,23.5,27.1,268.0,1713.5,0.0,1.0
4.42,4.605,80,70.3,220.0,5.5,23.2,27.5,337.5,1801.5,0.0,1.0
4.36,4.545,80,70.3,220.0,5.5,22.9,28.1,311.0,1769.5,0.0,1.0
4.36,4.41,80,70.3,220.0,5.5,23.6,27.1,303.0,1758.0,0.0,1.0
4.36,4.41,80,70.3,220.0,5.5,23.4,27.4,222.0,222.0,0.0,1.0
4.38,4.6,80,70.3,220.0,5.5,24.0,27.6,284.0,1734.5,0.0,1.0
4.38,4.6,80,70.3,220.0,5.5,24.0,27.6,284.0,1734.5,0.0,1.0
4.43,4.52,80,70.3,220.0,5.5,23.5,26.3,274.0,1717.0,0.0,1.0
4.43,4.52,80,70.3,220.0,5.5,23.5,26.3,274.0,1717.0,0.0,1.0
4.51,4.615,80,70.3,220.0,5.5,23.3,27.3,253.5,1705.5,0.0,1.0
4.39,4.425,80,70.3,220.0,5.5,22.9,27.4,241.0,1686.5,0.0,1.0
4.95,4.525,80,73.3,220.0,6.3,22.2,28.1,219.5,1664.5,0.0,1.0
4.95,4.525,80,73.3,220.0,6.3,22.2,28.1,219.5,1664.5,0.0,1.0
3.88,4.095,85,68.5,220.0,5.4,23.1,26.6,279.5,1885.0,0.0,1.0
4.97,5.09,85,72.0,220.0,6.1,24.0,26.4,238.0,1847.5,0.0,1.0
4.76,4.765,85,73.2,220.0,6.1,23.0,28.6,254.0,1854.5,0.0,1.0
4.88,4.915,80,73.2,220.0,6.1,24.6,28.1,220.5,1816.0,0.0,1.0
4.56,4.695,80,74.2,220.0,6.0,22.1,28.3,269.5,1770.5,0.0,1.0
4.5,4.82,80,74.2,220.0,6.1,20.7,30.3,245.5,1751.5,0.0,1.0
4.78,4.665,80,75.9,220.0,6.0,22.1,27.5,228.0,1718.0,0.0,1.0
4.58,4.83,80,75.9,220.0,6.0,23.9,26.1,160.0,1533.0,0.0,1.0
4.34,4.915,80,76.0,220.0,6.0,23.1,28.3,314.0,1731.5,0.0,1.0
4.34,4.915,80,76.0,220.0,6.0,23.1,28.3,314.0,1731.5,0.0,1.0
4.32,4.555,85,82.5,210.8,7.2,22.6,27.1,95.0,1700.0,0.0,1.0
4.38,4.7,85,82.5,210.8,7.2,22.3,28.6,104.0,1701.0,0.0,1.0
4.68,4.715,85,83.7,210.8,7.2,23.7,27.6,113.5,1659.5,0.0,1.0
4.58,4.7,85,83.7,210.8,7.2,24.0,27.7,108.0,1653.5,0.0,1.0
4.53,4.86,85,83.7,210.8,7.2,24.1,28.1,98.0,1642.5,0.0,1.0
4.52,4.895,80,83.7,210.8,7.2,23.8,28.5,254.0,1691.5,0.0,1.0
4.2,4.21,60,65.9,210.8,7.2,24.6,26.3,192.0,1649.0,0.0,1.0
4.38,4.47,80,83.2,210.8,7.2,23.0,24.2,278.0,1338.5,0.0,1.0
4.97,4.665,80,83.2,210.8,7.2,24.0,21.9,215.5,1266.5,0.0,1.0
4.62,4.88,80,88.5,220.0,11.3,15.0,27.6,133.0,1018.5,1.0,0.0
4.62,4.88,80,88.5,220.0,11.3,15.0,27.6,133.0,1018.5,1.0,0.0
4.62,4.88,80,88.5,220.0,11.3,15.3,27.4,138.0,1022.5,1.0,0.0
4.62,4.88,80,88.5,220.0,11.3,15.3,27.4,138.0,1022.5,1.0,0.0
4.23,4.975,80,88.5,220.0,11.3,14.1,28.5,125.0,1005.5,1.0,0.0
4.23,4.975,80,88.5,220.0,11.3,14.1,28.5,125.0,1005.5,1.0,0.0
4.28,4.57,70,88.5,220.0,11.3,13.4,28.2,144.0,1002.5,1.0,0.0
4.23,4.55,80,88.5,220.0,11.3,13.4,28.8,124.0,985.0,1.0,0.0
4.16,4.595,70,86.0,220.0,10.5,13.6,28.3,155.5,1069.0,1.0,0.0
3.98,4.045,80,85.2,220.0,8.3,14.1,27.5,193.0,1257.0,1.0,0.0
3.79,4.5,80,83.3,220.0,7.5,14.6,27.5,241.5,1423.5,1.0,0.0
4.07,4.185,80,83.3,220.0,7.5,16.7,24.4,204.0,1434.5,1.0,0.0
4.07,4.185,80,83.3,220.0,7.5,16.7,24.4,204.0,1434.5,1.0,0.0
4.3,4.45,80,74.8,209.0,6.2,22.5,28.0,369.5,1640.0,0.0,1.0
4.69,4.93,80,74.8,209.0,6.2,22.4,27.9,201.0,1354.5,0.0,1.0
4.69,4.93,80,74.8,209.0,6.2,22.4,27.9,201.0,1354.5,0.0,1.0
4.69,4.93,80,74.8,209.0,6.2,22.4,27.9,201.0,1354.5,0.0,1.0
4.24,4.095,80,74.8,209.0,6.2,23.3,26.9,221.0,1544.0,0.0,1.0
4.24,4.095,80,74.8,209.0,6.2,23.3,26.9,221.0,1544.0,0.0,1.0
4.28,4.47,80,74.0,210.0,6.2,22.5,29.1,184.0,1585.5,0.0,1.0
4.06,4.6,80,74.0,210.0,6.2,22.9,27.9,116.5,1787.0,0.0,1.0
4.22,4.615,80,74.0,210.0,6.2,23.6,28.1,59.0,1699.0,0.0,1.0
4.68,4.515,80,73.6,216.0,6.3,22.7,29.6,124.0,1949.0,0.0,1.0
4.77,4.72,80,73.6,216.0,6.3,22.1,29.3,107.0,1929.5,0.0,1.0
